booking_id,customer_id,best_driver_id,pickup_location,drop_location,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,booking_value,service_category,skill_match_score,driver_avg_rating,customer_repeat_rate,traffic_index,temp,humidity,weather,peak_hour,success_flag
"""CNR4987565""","""CID7812458""",45,Mansarovar Park,Ashram,28.675385,77.3008678,28.5724231,77.2585979,12.169544162066542,716.0,cleaning,0.63,4.09,0.14905506185746167,0.36,29.69,9.0,Clear,0,1
"""CNR4894540""","""CID9369626""",72,Rohini,Vaishali,27.5008961,83.5494732,25.7491702,85.3972164,267.71401175881505,516.0,moving_help,0.35,2.79,0.19365440493890762,0.55,29.0,48.0,Clear,0,1
"""CNR9106410""","""CID5154553""",216,Shastri Park,Anand Vihar ISBT,28.6684339,77.2505301,28.6467533,77.3180037,7.0111520600784445,402.0,cleaning,0.88,2.45,0.41156341818070025,0.78,29.74,9.0,Clear,0,1
"""CNR8419332""","""CID7128596""",98,Mundka,Hauz Rani,28.6819261,77.0308105,28.5291809,77.2117586,24.50526952436814,672.0,cleaning,0.67,3.87,0.2780460135248379,0.82,29.47,10.0,Clear,0,1
"""CNR6880588""","""CID5529357""",271,Chanakyapuri,Ashok Vihar,28.5946775,77.1885212,19.116503,72.886755,1140.801965331976,449.0,electrical,0.62,3.11,0.17920532313124593,0.64,29.47,9.0,Clear,0,1
"""CNR7478477""","""CID6719167""",91,Jahangirpuri,Paschim Vihar,28.7259717,77.162658,28.6695782,77.095956,9.035905294162491,105.0,painting,0.93,4.82,0.25032884137414374,0.68,29.57,9.0,Clear,0,1
"""CNR5628575""","""CID5924523""",142,Noida Sector 18,Dwarka Sector 21,28.5707583,77.3260756,28.5519218,77.0585605,26.210183933535312,219.0,cleaning,0.97,4.29,0.5107121586374419,0.75,29.83,9.0,Clear,0,1
"""CNR2549432""","""CID1462237""",117,Botanical Garden,Nehru Place,55.8448473,37.6382437,28.5492574,77.2529526,4354.286952796317,247.0,plumbing,0.784,4.12,0.1882551582610372,0.63,8.36,81.0,Clear,0,1
"""CNR8471085""","""CID4641095""",2,MG Road,Chandni Chowk,12.9755264,77.6067902,28.6559834,77.2321937,1744.0180165299635,88.0,moving_help,0.54,2.59,0.024315181327451408,0.49,26.89,59.0,Clouds,0,1
"""CNR8599130""","""CID6139920""",43,Peeragarhi,Sultanpur,28.6773142,77.0931024,26.2604732,82.2380532,574.2548155108539,133.0,moving_help,0.53,2.43,0.13580984086805606,0.43,29.55,9.0,Clear,0,1
"""CNR1488956""","""CID9641644""",71,Seelampur,Raj Nagar Extension,28.6698165,77.2668137,26.898316,75.7759015,245.58143919709707,852.0,carpentry,0.40800000000000003,3.56,0.209184894443884,0.72,29.7,9.0,Clear,0,1
"""CNR5986061""","""CID2829808""",144,Lal Quila,Munirka,28.657483,77.2366607,28.554886,77.1710841,13.081670333391068,96.0,cleaning,0.87,4.04,0.19836900577526365,0.63,,,,0,1
"""CNR8062265""","""CID8084306""",246,Yamuna Bank,Saket,28.6232554,77.2678697,28.521168,77.2022237,13.036631092225079,458.0,moving_help,1.044,3.15,0.07007387344993966,0.62,29.79,9.0,Clear,0,1
"""CNR6862147""","""CID4237649""",284,Tughlakabad,Udyog Vihar,28.5034421,77.2970508,28.6822073,77.0884362,28.46006458684115,854.0,painting,1.032,4.01,0.033314247945479165,0.53,29.49,9.0,Clear,0,1
"""CNR2615799""","""CID6082029""",214,Lajpat Nagar,GTB Nagar,28.5660924,77.2432851,28.6981333,77.2063998,15.117163441426108,393.0,cleaning,0.496,4.73,0.10664206792861576,0.43,29.71,9.0,Clear,0,1
"""CNR7977532""","""CID9609514""",107,Ambience Mall,Raj Nagar Extension,28.5412453,77.1551082,26.898316,75.7759015,227.60106450498637,806.0,moving_help,0.4,1.82,0.18312498260701227,0.84,,,,0,1
"""CNR3019359""","""CID8098567""",263,Raj Nagar Extension,Noida Extension,26.898316,75.7759015,,,19.99,354.0,cleaning,0.63,2.31,0.4537678466374172,0.38,28.88,14.0,Clear,0,1
"""CNR3131455""","""CID2021428""",294,Bahadurgarh,Sushant Lok,28.6609648,76.8346765,28.4706634,77.0798127,31.951205692407985,239.0,plumbing,0.84,1.11,0.2511400721709415,0.43,29.04,12.0,Clear,0,1
"""CNR4630827""","""CID4012212""",176,Rohini West,Hero Honda Chowk,28.7149569,77.115385,28.7404709,77.1658628,5.681098701820461,488.0,carpentry,0.43,3.98,0.15116687042101565,0.55,29.57,9.0,Clear,0,1
"""CNR8549943""","""CID7644696""",107,Anand Vihar ISBT,Satguru Ram Singh Marg,28.6467533,77.3180037,28.6188228,77.1131431,20.23350811245704,882.0,cleaning,0.256,1.82,0.9146407199627229,0.78,29.77,9.0,Clear,0,1
"""CNR9513817""","""CID5582544""",86,Khandsa,Noida Extension,28.4533282,77.0195396,,,35.97,498.0,plumbing,0.5,4.64,0.19472813003675107,0.56,29.19,11.0,Clear,0,1
"""CNR4935102""","""CID8837394""",227,Jasola,Gurgaon Sector 56,28.5427353,77.2913342,28.4253232,77.0985157,22.92566323688183,343.0,cleaning,0.52,4.68,0.2922364315497705,0.59,29.62,9.0,Clear,0,1
"""CNR5000110""","""CID3083526""",82,Punjabi Bagh,Gurgaon Sector 56,28.672995,77.1461239,28.4253232,77.0985157,27.929672680301046,198.0,general_maintenance,0.768,3.99,0.14745951770566143,0.4,29.61,9.0,Clear,0,1
"""CNR4074154""","""CID7120153""",241,Udyog Vihar,Kashmere Gate,28.6822073,77.0884362,28.6668141,77.2290549,13.82483926973843,346.0,carpentry,0.34,1.39,0.21770092090508705,0.77,,,,0,1
"""CNR1129634""","""CID7759684""",2,Mehrauli,Pulbangash,28.5218262,77.1783232,28.664396,77.212246,16.19531434416972,383.0,moving_help,0.46,2.59,0.1470299283025007,0.69,29.38,9.0,Clear,0,1
"""CNR5312554""","""CID1391966""",251,Noida Sector 18,Rohini,28.5707583,77.3260756,27.5008961,83.5494732,622.2012969854378,248.0,plumbing,0.58,3.1,0.05078552804575979,0.75,29.83,9.0,Clear,0,1
"""CNR6191576""","""CID4818790""",42,Subhash Nagar,Khan Market,28.6404593,77.1051815,28.5995141,77.2259785,12.639330104152762,402.0,plumbing,0.776,1.23,0.45375898646915164,0.69,29.61,9.0,Clear,0,1
"""CNR2008509""","""CID4943773""",81,Ambience Mall,IGI Airport,28.5412453,77.1551082,28.5564626,77.0866995,6.892722436521235,855.0,painting,0.504,2.32,0.07076433651673374,0.58,,,,0,1
"""CNR2685540""","""CID4199959""",262,Greater Noida,Munirka,28.4670734,77.5137649,28.554886,77.1710841,34.87794462495779,285.0,electrical,0.72,2.73,0.17350379504070926,0.75,29.73,11.0,Clear,0,1
"""CNR7555797""","""CID4067026""",197,Rajouri Garden,Keshav Puram,28.6511896,77.1242597,28.6889264,77.1616833,5.562221529081614,267.0,carpentry,0.828,2.24,0.24993118715786816,0.57,29.61,9.0,Clear,0,1
"""CNR8028710""","""CID7258923""",248,Raj Nagar Extension,Karkarduma,26.898316,75.7759015,28.6493434,77.3060686,246.11056757140406,551.0,cleaning,0.8999999999999999,5.0,0.04251402555818477,0.68,28.88,14.0,Clear,0,1
"""CNR7256821""","""CID4458821""",296,Greater Kailash,Rajouri Garden,28.5419077,77.2384925,28.6511896,77.1242597,16.49368453844289,815.0,carpentry,0.39,4.79,0.27725500378059587,0.82,29.6,9.0,Clear,0,1
"""CNR4378972""","""CID2537420""",36,Bhiwadi,RK Puram,28.2039413,76.837441,17.3679481,78.5487763,1217.555225455673,1138.0,moving_help,0.77,1.52,0.14357889951541444,0.84,28.93,13.0,Clear,0,1
"""CNR5662334""","""CID5611387""",103,Panipat,Sultanpur,29.3912753,76.9771675,26.2604732,82.2380532,623.4370583088019,441.0,moving_help,0.792,4.23,0.15126337631811781,0.54,28.88,12.0,Clear,0,1
"""CNR4411334""","""CID8874917""",98,Lok Kalyan Marg,Karkarduma,28.5973513,77.2110967,28.6493434,77.3060686,10.92482672111622,799.0,moving_help,0.4,3.87,0.009371150018111707,0.63,29.66,9.0,Clear,0,1
"""CNR2300659""","""CID6401524""",145,Noida Film City,AIIMS,28.57407,77.3139374,28.5668602,77.2078058,10.395206801423054,956.0,cleaning,0.776,4.47,0.9817302935516974,0.75,29.81,9.0,Clear,0,1
"""CNR3468668""","""CID9130216""",282,Madipur,Malviya Nagar,28.6764752,77.1193599,28.5339201,77.2124474,18.27151488581694,218.0,cleaning,0.9359999999999999,2.25,0.018194856736900644,0.41,29.59,9.0,Clear,0,1
"""CNR8783349""","""CID1741642""",127,Sarojini Nagar,Bahadurgarh,28.575817,77.1980786,28.6609648,76.8346765,36.7135652718858,372.0,moving_help,0.44000000000000006,1.25,0.08703294072653962,0.67,29.47,9.0,Clear,0,1
"""CNR7909915""","""CID5653571""",283,Ashok Park Main,Ambience Mall,28.6716045,77.155291,28.5412453,77.1551082,14.49529266604279,641.0,cleaning,0.65,2.03,0.7792720974328633,0.58,29.61,9.0,Clear,0,1
"""CNR2317947""","""CID6643170""",67,Jahangirpuri,Mandi House,28.7259717,77.162658,28.6255149,77.2341926,13.171079849126754,248.0,cleaning,0.83,2.87,0.19246543358215262,0.73,29.57,9.0,Clear,0,1
"""CNR7249739""","""CID4423685""",147,AIIMS,Saket A Block,28.5668602,77.2078058,28.528163,77.2048771,4.3124307416479795,943.0,cleaning,0.42400000000000004,3.83,0.12834580251827657,0.41,29.65,9.0,Clear,0,1
"""CNR3133762""","""CID8906667""",81,Janakpuri,Noida Sector 18,28.6219272,77.0874757,28.5707583,77.3260756,23.979450129486764,310.0,carpentry,0.272,2.32,0.2606985467573549,0.6,29.54,9.0,Clear,0,1
"""CNR6937843""","""CID5632173""",253,Pataudi Chowk,Hero Honda Chowk,28.6481428,77.2379943,28.7404709,77.1658628,12.445880820894073,384.0,electrical,0.67,4.41,0.599659565298639,0.42,29.66,9.0,Clear,0,1
"""CNR8328117""","""CID4023675""",242,Tis Hazari,Khandsa,28.6671626,77.2166306,28.4533282,77.0195396,30.59203521968158,907.0,electrical,0.51,2.37,0.04645445170454907,0.47,29.67,9.0,Clear,0,1
"""CNR2688935""","""CID3434262""",65,Nawada,Shahdara,24.8173249,85.5179085,28.6758661,77.2985078,921.7038862896145,938.0,moving_help,0.44,3.49,0.012534795697984812,0.64,29.57,40.0,Clear,0,1
"""CNR4653589""","""CID5732510""",71,Golf Course Road,Dwarka Mor,39.4450672,-77.927756,28.61931,77.0332792,12014.68117430406,454.0,painting,1.056,3.56,0.48178762372660683,0.55,8.31,51.0,Clear,0,1
"""CNR4304483""","""CID5778978""",36,Vidhan Sabha,Sohna Road,26.843382,80.9440184,28.3911015,77.0490033,420.548276455373,1135.0,moving_help,0.77,1.52,0.9730524639090857,0.42,30.3,26.0,Clear,0,1
"""CNR6962829""","""CID4251617""",67,Lajpat Nagar,Vaishali,28.5660924,77.2432851,25.7491702,85.3972164,865.1256423037332,623.0,cleaning,0.83,2.87,0.09302960625191971,0.73,29.71,9.0,Clear,0,1
"""CNR2424715""","""CID5223265""",83,Maidan Garhi,Okhla,28.4987734,77.1944475,28.5636616,77.2890546,11.725152460036037,1220.0,cleaning,0.6,3.41,0.1970468892256505,0.42,29.24,10.0,Clear,0,1
"""CNR6169327""","""CID1987255""",170,Paschim Vihar,Satguru Ram Singh Marg,28.6695782,77.095956,28.6188228,77.1131431,5.887691552804751,321.0,plumbing,0.58,4.56,0.2906071167359344,0.79,,,,0,1
"""CNR3596312""","""CID2649984""",67,Lajpat Nagar,Chirag Delhi,28.5660924,77.2432851,28.5381411,77.2280694,3.4450764341976523,594.0,cleaning,0.83,2.87,0.9314169212760137,0.38,29.71,9.0,Clear,0,1
"""CNR4372899""","""CID6668524""",98,Mundka,Tilak Nagar,28.6819261,77.0308105,28.6365482,77.0964961,8.156984952745812,398.0,cleaning,0.42,3.87,0.702640271964044,0.61,29.47,10.0,Clear,0,1
"""CNR1190150""","""CID6749835""",293,Nawada,Kashmere Gate ISBT,24.8173249,85.5179085,28.6686963,77.2304228,927.3431264412641,132.0,general_maintenance,1.164,1.47,0.025343528693256866,0.47,29.57,40.0,Clear,0,1
"""CNR6206061""","""CID4226207""",250,Bahadurgarh,Manesar,28.6609648,76.8346765,28.3247096,76.9263787,38.44886255606812,151.0,painting,0.64,1.77,0.8314350939171332,0.53,29.04,12.0,Clear,0,1
"""CNR9809312""","""CID8080198""",208,Bhikaji Cama Place,Ardee City,28.5702618,77.1878709,28.4410412,77.0792079,17.866175552227286,690.0,carpentry,0.264,2.0,0.4791228162019524,0.38,29.52,9.0,Clear,0,1
"""CNR9559544""","""CID3130181""",63,Janakpuri,GTB Nagar,28.6219272,77.0874757,28.6981333,77.2063998,14.368280582609048,730.0,moving_help,0.54,3.78,0.044378475381493865,0.6,29.54,9.0,Clear,0,1
"""CNR5881281""","""CID5382972""",78,Welcome,DLF Phase 3,35.9091368,-80.2540727,28.4935677,77.093661,12471.189833882332,343.0,cleaning,0.65,2.38,0.9276669980034875,0.53,10.52,84.0,Clear,0,1
"""CNR7184210""","""CID1654960""",30,Pulbangash,IGI Airport,28.664396,77.212246,28.5564626,77.0866995,17.1533600560807,146.0,electrical,0.34,2.96,0.20010482527243179,0.55,29.67,9.0,Clear,0,1
"""CNR6465652""","""CID3465968""",251,Pulbangash,Paharganj,28.664396,77.212246,28.6414989,77.2140607,2.5521916224906622,318.0,moving_help,0.96,3.1,0.9581894075598566,0.53,29.67,9.0,Clear,0,1
"""CNR4875603""","""CID6114061""",115,Palam Vihar,IMT Manesar,28.4983353,77.0203007,28.3671851,76.920669,17.53799629505562,375.0,cleaning,1.188,2.17,0.2874731102370229,0.61,29.32,10.0,Clear,0,1
"""CNR7918244""","""CID7533301""",219,Gurgaon Railway Station,Ashok Vihar,28.4891009,77.0111934,19.116503,72.886755,1123.2030393785863,627.0,cleaning,0.744,3.13,0.6762295699475378,0.85,29.32,10.0,Clear,0,1
"""CNR3397834""","""CID2377467""",154,IIT Delhi,Azadpur,28.5449971,77.1891506,28.7057821,77.1819488,17.892289200951115,177.0,moving_help,0.31,3.23,0.20071007388384915,0.56,29.52,9.0,Clear,0,1
"""CNR9151265""","""CID4848387""",221,Greater Noida,IMT Manesar,28.4670734,77.5137649,28.3671851,76.920669,59.05660049397151,178.0,cleaning,0.45599999999999996,4.28,0.19648222440094923,0.75,29.73,11.0,Clear,0,1
"""CNR1243526""","""CID3976781""",23,Badarpur,Jor Bagh,28.4932633,77.3030303,28.5865094,77.2125273,13.625783513693404,174.0,electrical,0.78,1.02,0.4676390168073376,0.6,29.71,9.0,Clear,0,1
"""CNR2236764""","""CID9577572""",214,Munirka,Tughlakabad,28.554886,77.1710841,28.5034421,77.2970508,13.570592895040612,481.0,plumbing,0.6000000000000001,4.73,0.7714426784043902,0.5,29.52,9.0,Clear,0,1
"""CNR5110350""","""CID2318133""",148,Greater Kailash,Jasola,28.5419077,77.2384925,28.5427353,77.2913342,5.162439063011249,335.0,plumbing,0.396,1.88,0.03320629403306181,0.48,29.6,9.0,Clear,0,1
"""CNR3728940""","""CID5074724""",208,Sushant Lok,DLF Phase 3,28.4706634,77.0798127,28.4935677,77.093661,2.8841508548157364,1648.0,cleaning,0.5599999999999999,2.0,0.9135192986432078,0.44,29.22,10.0,Clear,0,1
"""CNR9750468""","""CID6515507""",159,Connaught Place,Subhash Chowk,28.6314022,77.2193791,23.0524038,72.5336995,777.4380472708427,992.0,moving_help,0.396,4.99,0.2784920328901861,0.95,29.66,9.0,Clear,0,1
"""CNR2630808""","""CID3316338""",167,Golf Course Road,Sushant Lok,39.4450672,-77.927756,28.4706634,77.0798127,12031.76534708362,1594.0,cleaning,0.63,4.8,0.6333900710914372,0.69,8.31,51.0,Clear,0,1
"""CNR6000228""","""CID8135453""",63,Indraprastha,Subhash Chowk,28.6206019,77.249551,23.0524038,72.5336995,778.3182785605982,408.0,cleaning,0.69,3.78,0.20813399007433983,0.51,29.71,9.0,Clear,0,1
"""CNR2465611""","""CID9514858""",276,Hero Honda Chowk,Punjabi Bagh,28.7404709,77.1658628,28.672995,77.1461239,7.746009376533526,648.0,cleaning,0.53,1.38,0.20989742820136897,0.8,29.57,9.0,Clear,0,1
"""CNR6795042""","""CID3439429""",23,Azadpur,Vinobapuri,28.7057821,77.1819488,28.565871,77.2492973,16.888889067345453,441.0,plumbing,0.444,1.02,0.015043224464149562,0.56,29.63,9.0,Clear,0,1
"""CNR1948905""","""CID1657010""",224,Tughlakabad,Rohini East,28.5034421,77.2970508,28.7075774,77.1259971,28.1794163336496,267.0,cleaning,0.86,4.16,0.04895371163745502,0.44,29.49,9.0,Clear,0,1
"""CNR2730256""","""CID3309412""",201,Keshav Puram,Jasola,28.6889264,77.1616833,28.5427353,77.2913342,20.60123607674936,842.0,moving_help,0.288,2.94,0.9314759779527536,0.39,29.61,9.0,Clear,0,1
"""CNR4974622""","""CID8434651""",283,MG Road,Meerut,12.9755264,77.6067902,29.0018557,77.7679671,1782.1243276537627,288.0,electrical,0.6,2.03,0.05943454097767483,0.64,26.89,59.0,Clouds,0,1
"""CNR2867643""","""CID3601220""",215,Jhilmil,Anand Vihar,28.6757197,77.3123949,28.646841,77.3160332,3.2307271659736885,263.0,cleaning,0.77,4.43,0.22746695534242767,0.44,29.69,9.0,Clear,0,1
"""CNR3772644""","""CID4407864""",265,Ramesh Nagar,Shahdara,28.6527444,77.1316496,28.6758661,77.2985078,16.481691938447344,787.0,painting,0.396,2.86,0.17756643021265348,0.76,29.61,9.0,Clear,0,1
"""CNR1591620""","""CID1796614""",229,GTB Nagar,Ardee City,28.6981333,77.2063998,28.4410412,77.0792079,31.169155878556527,438.0,moving_help,0.57,4.22,0.21413640088910732,0.46,29.65,9.0,Clear,0,1
"""CNR8311740""","""CID8087524""",227,Dilshad Garden,Gurgaon Sector 29,28.6758864,77.321446,28.4669197,77.0671306,34.01003537281607,1162.0,cleaning,0.336,4.68,0.044627450760602635,0.41,29.69,9.0,Clear,0,1
"""CNR1904281""","""CID6776640""",277,GTB Nagar,Model Town,28.6981333,77.2063998,28.707334,77.1885231,2.02153920892322,154.0,painting,0.67,1.2,0.24133516511217543,0.67,29.65,9.0,Clear,0,1
"""CNR8228770""","""CID7098992""",230,Green Park,Gwal Pahari,51.5066192,-0.1429113,28.4326344,77.1480585,6722.562044373023,57.0,plumbing,0.52,3.11,0.10978244231558038,0.5,15.23,84.0,Clouds,0,1
"""CNR9990085""","""CID5027204""",215,Cyber Hub,Subhash Nagar,51.905975,-2.1147883,28.6404593,77.1051815,6828.809251528895,840.0,moving_help,0.39,4.43,0.29647587659476726,0.72,13.58,88.0,Clouds,0,1
"""CNR6336753""","""CID8380719""",157,Shastri Park,Anand Vihar ISBT,28.6684339,77.2505301,28.6467533,77.3180037,7.0111520600784445,173.0,moving_help,0.6400000000000001,3.58,0.12992636920724865,0.47,29.74,9.0,Clear,0,1
"""CNR8845089""","""CID3385498""",13,Chanakyapuri,Welcome,28.5946775,77.1885212,35.9091368,-80.2540727,12463.714746226577,103.0,painting,0.512,4.98,0.0953191481205053,0.84,29.47,9.0,Clear,0,1
"""CNR1589124""","""CID6552388""",197,DLF City Court,Subhash Nagar,10.0166321,76.3444988,28.6404593,77.1051815,2072.3940925460506,182.0,cleaning,0.828,2.24,0.04292553652070996,0.46,31.86,55.0,Clouds,0,1
"""CNR1438944""","""CID8998635""",111,Jama Masjid,Saidulajab,28.6506822,77.232961,28.5204237,77.2022859,14.790521960639925,414.0,moving_help,0.6,2.19,0.021028483902230388,0.63,29.59,9.0,Clear,0,1
"""CNR5790172""","""CID2552893""",103,Panipat,Sarai Kale Khan,29.3912753,76.9771675,28.5866263,77.2562282,93.49913024743832,384.0,moving_help,0.792,4.23,0.928946882445179,0.42,28.88,12.0,Clear,0,1
"""CNR3262539""","""CID1198430""",103,Shivaji Park,Adarsh Nagar,19.0272788,72.8383977,28.7165805,77.1704223,1163.6474389397129,584.0,cleaning,0.696,4.23,0.036625655624697294,0.67,30.0,66.0,Haze,0,1
"""CNR4485502""","""CID7680122""",170,Rithala,Maidan Garhi,28.7208064,77.1071813,28.4987734,77.1944475,26.117295133790993,760.0,cleaning,0.64,4.56,0.26412226658567983,0.81,29.54,9.0,Clear,0,1
"""CNR9334551""","""CID4503247""",109,Karkarduma,Ramesh Nagar,28.6493434,77.3060686,28.6527444,77.1316496,17.023969463453916,427.0,cleaning,0.95,2.08,0.16509405670135058,0.79,29.77,9.0,Clear,0,1
"""CNR7810650""","""CID2908295""",126,Tilak Nagar,Ramesh Nagar,28.6365482,77.0964961,28.6527444,77.1316496,3.8744760017080124,1216.0,carpentry,0.83,1.87,0.19868846519103667,0.82,29.56,9.0,Clear,0,1
"""CNR3161301""","""CID4959614""",235,Keshav Puram,Lal Quila,28.6889264,77.1616833,28.657483,77.2366607,8.10738844294372,413.0,moving_help,1.188,4.75,0.24207248063931383,0.83,29.61,9.0,Clear,0,1
"""CNR4390689""","""CID8393972""",148,Chanakyapuri,Rohini West,28.5946775,77.1885212,28.7149569,77.115385,15.159278702732827,966.0,cleaning,0.372,1.88,0.16254453541049688,0.72,29.47,9.0,Clear,0,1
"""CNR5946997""","""CID1279554""",171,Indraprastha,Paschim Vihar,28.6206019,77.249551,28.6695782,77.095956,15.947308651687251,564.0,painting,0.87,2.28,0.6955059816218311,0.72,29.71,9.0,Clear,0,1
"""CNR4254619""","""CID6433648""",1,Vatika Chowk,Rajiv Chowk,26.8718646,80.9125355,28.6314022,77.2193791,412.70752993594436,758.0,electrical,0.752,3.44,0.8696668337611039,0.78,30.27,26.0,Clear,0,1
"""CNR2402594""","""CID7050881""",40,Kirti Nagar,Preet Vihar,28.6545409,77.1513605,28.6414409,77.2952594,14.11738383159824,845.0,cleaning,0.672,4.27,0.12478087747142266,0.57,29.63,9.0,Clear,0,1
"""CNR9933055""","""CID8975442""",237,Mansarovar Park,Dwarka Sector 21,28.675385,77.3008678,28.5519218,77.0585605,27.348159964996263,914.0,carpentry,0.41600000000000004,2.9,0.02358382328712136,0.74,29.69,9.0,Clear,0,1
"""CNR8734059""","""CID3605117""",7,Gurgaon Sector 56,Cyber Hub,28.4253232,77.0985157,51.905975,-2.1147883,6845.681866814734,743.0,carpentry,0.528,3.43,0.1891786949200969,0.85,29.1,11.0,Clear,0,1
"""CNR8405696""","""CID2320147""",163,Indraprastha,India Gate,28.6206019,77.249551,28.6129332,77.2294928,2.1355470445421405,484.0,plumbing,0.592,1.59,0.01057788549043126,0.59,29.71,9.0,Clear,0,1
"""CNR2987870""","""CID9426264""",290,INA Market,Sushant Lok,28.5744076,77.2102415,28.4706634,77.0798127,17.18876633141535,428.0,moving_help,0.48,4.9,0.17982956622965196,0.44,29.65,9.0,Clear,0,1
"""CNR4514945""","""CID2972371""",157,Udyog Bhawan,Paharganj,28.6126506,77.211843,28.6414989,77.2140607,3.21507909506097,1434.0,moving_help,0.6400000000000001,3.58,0.15321924479365376,0.35,29.66,9.0,Clear,0,1
"""CNR1303811""","""CID8026652""",114,Civil Lines Gurgaon,Greater Kailash,28.461685,77.0339023,28.5419077,77.2384925,21.892035312600235,50.0,cleaning,0.43200000000000005,2.7,0.09153314550854694,0.85,29.26,11.0,Clear,0,1
"""CNR4686920""","""CID8427902""",112,Chandni Chowk,Vishwavidyalaya,28.6559834,77.2321937,26.4964612,80.2674068,383.58007173609224,182.0,cleaning,1.044,2.62,0.10357251741116744,0.5,29.59,9.0,Clear,0,1
"""CNR2803172""","""CID6364819""",257,Pulbangash,Old Gurgaon,28.664396,77.212246,28.4701448,77.0441185,27.131716041166808,68.0,painting,0.664,3.69,0.13649362359301076,0.54,29.67,9.0,Clear,0,1
"""CNR1330841""","""CID6269510""",73,GTB Nagar,Punjabi Bagh,28.6981333,77.2063998,28.672995,77.1461239,6.510388245194173,133.0,plumbing,0.384,4.52,0.14738220760423892,0.52,29.65,9.0,Clear,0,1
"""CNR3044495""","""CID5321091""",193,Sarojini Nagar,Pataudi Chowk,28.575817,77.1980786,28.6481428,77.2379943,8.9364439588978,622.0,cleaning,0.564,4.06,0.12733735424005452,0.74,29.47,9.0,Clear,0,1
"""CNR5781337""","""CID6215889""",273,Connaught Place,Moolchand,28.6314022,77.2193791,30.3184099,78.0689451,204.8201734219604,318.0,moving_help,0.65,2.21,0.6353125815343976,0.95,29.66,9.0,Clear,0,1
"""CNR6626227""","""CID9596662""",224,Old Gurgaon,Jahangirpuri,28.4701448,77.0441185,28.7259717,77.162658,30.710644085507933,212.0,painting,0.48,4.16,0.09719535090607985,0.85,,,,0,1
"""CNR5427727""","""CID2195615""",94,Punjabi Bagh,Chanakyapuri,28.672995,77.1461239,28.5946775,77.1885212,9.641550403660727,242.0,moving_help,0.6839999999999999,3.79,0.19427182603139112,0.52,29.61,9.0,Clear,0,1
"""CNR3245042""","""CID4918882""",207,Munirka,IFFCO Chowk,28.554886,77.1710841,28.4723277,77.0724222,13.311765478781082,534.0,cleaning,0.45599999999999996,3.63,0.12279270056507147,0.35,29.52,9.0,Clear,0,1
"""CNR6957249""","""CID7746593""",170,Greater Noida,Nehru Place,28.4670734,77.5137649,28.5492574,77.2529526,27.073527122415115,726.0,general_maintenance,0.58,4.56,0.095297545330378,0.75,29.73,11.0,Clear,0,1
"""CNR1466579""","""CID6328871""",156,Azadpur,Ashok Vihar,28.7057821,77.1819488,19.116503,72.886755,1151.8939460975105,488.0,moving_help,0.948,3.78,0.9416280459079227,0.84,29.63,9.0,Clear,0,1
"""CNR1826055""","""CID9377502""",244,Badarpur,South Extension,28.4932633,77.3030303,28.5685664,77.2205677,11.619370677184373,183.0,cleaning,0.45,1.55,0.054534149150717894,0.56,29.71,9.0,Clear,0,1
"""CNR8749055""","""CID2844151""",3,Sarai Kale Khan,Ashok Vihar,28.5866263,77.2562282,19.116503,72.886755,1142.6308457674722,426.0,moving_help,0.84,4.93,0.04356756364823113,0.71,,,,0,1
"""CNR8919325""","""CID8697220""",220,Karol Bagh,Huda City Centre,28.6529982,77.1890227,28.4593429,77.0726571,24.348682258519812,608.0,plumbing,0.59,4.12,0.232997229486847,0.81,29.51,9.0,Clear,0,1
"""CNR9864775""","""CID2747465""",5,INA Market,Mandi House,28.5744076,77.2102415,28.6255149,77.2341926,6.145127880025625,1026.0,moving_help,0.69,4.69,0.03470326408583583,0.66,29.65,9.0,Clear,0,1
"""CNR5492115""","""CID4905946""",194,Lok Kalyan Marg,New Colony,28.5973513,77.2110967,26.7944934,82.204727,530.8819024002128,787.0,plumbing,0.6160000000000001,3.81,0.08139038688847458,0.66,29.66,9.0,Clear,0,1
"""CNR5478413""","""CID3783211""",54,AIIMS,Bhikaji Cama Place,28.5668602,77.2078058,28.5702618,77.1878709,1.9831755130661095,397.0,moving_help,0.36,1.01,0.61052707710773,0.6,29.65,9.0,Clear,0,1
"""CNR2045317""","""CID9052847""",300,Paschim Vihar,Karkarduma,28.6695782,77.095956,28.6493434,77.3060686,20.624195686129205,170.0,moving_help,0.696,3.93,0.5718040221810581,0.75,,,,0,1
"""CNR1354585""","""CID7683682""",209,Hauz Khas,Old Gurgaon,28.5498087,77.2077638,28.4701448,77.0441185,18.27963639973627,164.0,electrical,0.66,1.38,0.22032946414808746,0.72,,,,0,1
"""CNR2500869""","""CID4618354""",76,Ghaziabad,Ghitorni,28.7749966,77.4586967,28.4931214,77.1424868,43.98599337700749,111.0,electrical,0.5,3.45,0.059283451378334295,0.55,29.33,11.0,Clear,0,1
"""CNR4541899""","""CID4143532""",218,Greater Kailash,Gwal Pahari,28.5419077,77.2384925,28.4326344,77.1480585,15.025080861832851,1150.0,plumbing,0.49199999999999994,4.35,0.20690249709582703,0.79,29.6,9.0,Clear,0,1
